4.000000000000000000e+00,6.400000000000000000e+01,8.980000000000000000e+02,9.080000000000000000e+02,2.057576000000000000e+06,1.700000000000000000e+02
4.000000000000000000e+00,5.700000000000000000e+01,9.530000000000000000e+02,1.123000000000000000e+03,2.069697000000000000e+06,1.580000000000000000e+02
4.000000000000000000e+00,5.800000000000000000e+01,1.135000000000000000e+03,9.020000000000000000e+02,1.875758000000000000e+06,1.650000000000000000e+02
4.000000000000000000e+00,6.100000000000000000e+01,8.680000000000000000e+02,1.026000000000000000e+03,1.827273000000000000e+06,1.380000000000000000e+02
4.000000000000000000e+00,7.000000000000000000e+01,1.017000000000000000e+03,8.530000000000000000e+02,2.100000000000000000e+06,1.470000000000000000e+02
4.000000000000000000e+00,6.100000000000000000e+01,9.200000000000000000e+02,1.038000000000000000e+03,2.045455000000000000e+06,1.440000000000000000e+02
4.000000000000000000e+00,6.900000000000000000e+01,9.380000000000000000e+02,9.980000000000000000e+02,2.118182000000000000e+06,1.490000000000000000e+02
4.000000000000000000e+00,5.400000000000000000e+01,9.500000000000000000e+02,9.440000000000000000e+02,2.178788000000000000e+06,1.690000000000000000e+02
4.000000000000000000e+00,5.800000000000000000e+01,9.170000000000000000e+02,9.560000000000000000e+02,2.093939000000000000e+06,1.490000000000000000e+02
4.000000000000000000e+00,6.200000000000000000e+01,8.530000000000000000e+02,9.110000000000000000e+02,1.712121000000000000e+06,1.420000000000000000e+02
4.000000000000000000e+00,5.800000000000000000e+01,1.074000000000000000e+03,9.140000000000000000e+02,2.251515000000000000e+06,1.810000000000000000e+02
4.000000000000000000e+00,7.200000000000000000e+01,9.680000000000000000e+02,8.740000000000000000e+02,1.839394000000000000e+06,1.650000000000000000e+02
4.000000000000000000e+00,6.500000000000000000e+01,1.111000000000000000e+03,8.710000000000000000e+02,2.269697000000000000e+06,1.370000000000000000e+02
4.000000000000000000e+00,5.900000000000000000e+01,1.120000000000000000e+03,9.380000000000000000e+02,2.015152000000000000e+06,1.570000000000000000e+02
4.000000000000000000e+00,5.500000000000000000e+01,9.080000000000000000e+02,9.200000000000000000e+02,1.863636000000000000e+06,1.680000000000000000e+02
4.000000000000000000e+00,6.000000000000000000e+01,1.044000000000000000e+03,9.170000000000000000e+02,2.221212000000000000e+06,1.480000000000000000e+02
4.000000000000000000e+00,6.500000000000000000e+01,8.830000000000000000e+02,1.077000000000000000e+03,2.257576000000000000e+06,1.800000000000000000e+02
4.000000000000000000e+00,6.800000000000000000e+01,9.110000000000000000e+02,9.830000000000000000e+02,2.281818000000000000e+06,1.540000000000000000e+02
4.000000000000000000e+00,6.200000000000000000e+01,9.980000000000000000e+02,8.620000000000000000e+02,2.106061000000000000e+06,1.410000000000000000e+02
4.000000000000000000e+00,5.400000000000000000e+01,8.740000000000000000e+02,9.500000000000000000e+02,1.972727000000000000e+06,1.790000000000000000e+02
4.000000000000000000e+00,5.700000000000000000e+01,1.023000000000000000e+03,8.680000000000000000e+02,2.300000000000000000e+06,1.600000000000000000e+02
4.000000000000000000e+00,6.600000000000000000e+01,1.020000000000000000e+03,1.068000000000000000e+03,1.966667000000000000e+06,1.750000000000000000e+02
4.000000000000000000e+00,7.300000000000000000e+01,1.144000000000000000e+03,9.410000000000000000e+02,1.857576000000000000e+06,1.840000000000000000e+02
5.000000000000000000e+00,6.200000000000000000e+01,1.095000000000000000e+03,8.590000000000000000e+02,1.978788000000000000e+06,1.460000000000000000e+02
5.000000000000000000e+00,6.700000000000000000e+01,8.500000000000000000e+02,9.350000000000000000e+02,1.869697000000000000e+06,1.560000000000000000e+02
5.000000000000000000e+00,5.700000000000000000e+01,8.950000000000000000e+02,9.950000000000000000e+02,1.803030000000000000e+06,1.800000000000000000e+02
5.000000000000000000e+00,7.100000000000000000e+01,1.114000000000000000e+03,1.023000000000000000e+03,2.148485000000000000e+06,1.590000000000000000e+02
5.000000000000000000e+00,6.600000000000000000e+01,1.005000000000000000e+03,1.047000000000000000e+03,1.790909000000000000e+06,1.480000000000000000e+02
5.000000000000000000e+00,6.600000000000000000e+01,9.020000000000000000e+02,1.114000000000000000e+03,1.766667000000000000e+06,1.560000000000000000e+02
5.000000000000000000e+00,6.600000000000000000e+01,9.920000000000000000e+02,9.800000000000000000e+02,1.990909000000000000e+06,1.460000000000000000e+02
5.000000000000000000e+00,5.500000000000000000e+01,9.590000000000000000e+02,1.041000000000000000e+03,1.924242000000000000e+06,1.430000000000000000e+02
5.000000000000000000e+00,7.000000000000000000e+01,9.740000000000000000e+02,9.920000000000000000e+02,2.245455000000000000e+06,1.370000000000000000e+02
5.000000000000000000e+00,5.800000000000000000e+01,8.590000000000000000e+02,1.117000000000000000e+03,1.724242000000000000e+06,1.390000000000000000e+02
5.000000000000000000e+00,5.900000000000000000e+01,9.350000000000000000e+02,1.095000000000000000e+03,1.706061000000000000e+06,1.760000000000000000e+02
5.000000000000000000e+00,5.300000000000000000e+01,8.920000000000000000e+02,1.074000000000000000e+03,2.184848000000000000e+06,1.510000000000000000e+02
5.000000000000000000e+00,7.100000000000000000e+01,9.320000000000000000e+02,1.032000000000000000e+03,2.154545000000000000e+06,1.620000000000000000e+02
5.000000000000000000e+00,7.200000000000000000e+01,1.038000000000000000e+03,8.890000000000000000e+02,1.960606000000000000e+06,1.750000000000000000e+02
5.000000000000000000e+00,7.000000000000000000e+01,1.138000000000000000e+03,8.920000000000000000e+02,2.087879000000000000e+06,1.680000000000000000e+02
5.000000000000000000e+00,6.300000000000000000e+01,9.410000000000000000e+02,8.980000000000000000e+02,2.081818000000000000e+06,1.530000000000000000e+02
5.000000000000000000e+00,6.400000000000000000e+01,1.123000000000000000e+03,1.150000000000000000e+03,1.833333000000000000e+06,1.770000000000000000e+02
5.000000000000000000e+00,5.400000000000000000e+01,9.230000000000000000e+02,9.470000000000000000e+02,1.784848000000000000e+06,1.500000000000000000e+02
5.000000000000000000e+00,7.300000000000000000e+01,1.014000000000000000e+03,8.650000000000000000e+02,1.936364000000000000e+06,1.670000000000000000e+02
5.000000000000000000e+00,6.900000000000000000e+01,9.650000000000000000e+02,1.014000000000000000e+03,1.736364000000000000e+06,1.840000000000000000e+02
5.000000000000000000e+00,6.300000000000000000e+01,9.890000000000000000e+02,9.290000000000000000e+02,2.051515000000000000e+06,1.470000000000000000e+02
5.000000000000000000e+00,5.900000000000000000e+01,1.053000000000000000e+03,8.950000000000000000e+02,1.760606000000000000e+06,1.780000000000000000e+02
5.000000000000000000e+00,5.900000000000000000e+01,1.071000000000000000e+03,1.144000000000000000e+03,1.772727000000000000e+06,1.570000000000000000e+02
5.000000000000000000e+00,6.100000000000000000e+01,1.129000000000000000e+03,1.011000000000000000e+03,1.809091000000000000e+06,1.820000000000000000e+02
5.000000000000000000e+00,5.600000000000000000e+01,9.440000000000000000e+02,8.800000000000000000e+02,2.003030000000000000e+06,1.680000000000000000e+02
